V2.4 SHORELINES + HYDROGRAPHY MASTER


===== FILE: METRO__shoreline_metro.csv =====
SHA256: 2f8f940a4ba6986c32e996d03d1d0bbbfcc251c11ca4ddb58547d266c7274247
SIZE: 27763 bytes
-----BEGIN-----
row,landmass,west_col,east_col
          "east": 368,
          "name": "Bronx",
          "west": 268
        },
        {
          "east": 519,
          "name": "Queens",
          "west": 369
        }
      ]
    },
    {
      "row": 323,
      "segments": [
        {
          "east": 263,
          "name": "Manhattan",
          "west": 250
        },
        {
          "east": 369,
          "name": "Bronx",
          "west": 267
        },
        {
          "east": 519,
          "name": "Queens",
          "west": 370
        }
      ]
    },
    {
      "row": 324,
      "segments": [
        {
          "east": 263,
          "name": "Manhattan",
          "west": 250
        },
        {
          "east": 370,
          "name": "Bronx",
          "west": 267
        },
        {
          "east": 519,
          "name": "Queens",
          "west": 371
        }
      ]
    },
    {
      "row": 325,
      "segments": [
        {
          "east": 262,
          "name": "Manhattan",
          "west": 250
        },
        {
          "east": 370,
          "name": "Bronx",
          "west": 266
        },
        {
          "east": 519,
          "name": "Queens",
          "west": 371
        }
      ]
    },
    {
      "row": 326,
      "segments": [
        {
          "east": 262,
          "name": "Manhattan",
          "west": 250
        },
        {
          "east": 371,
          "name": "Bronx",
          "west": 266
        },
        {
          "east": 519,
          "name": "Queens",
          "west": 372
        }
      ]
    },
    {
      "row": 327,
      "segments": [
        {
          "east": 261,
          "name": "Manhattan",
          "west": 251
        },
        {
          "east": 371,
          "name": "Bronx",
          "west": 265
        },
        {
          "east": 519,
          "name": "Queens",
          "west": 372
        }
      ]
    },
    {
      "row": 328,
      "segments": [
        {
          "east": 260,
          "name": "Manhattan",
          "west": 251
        },
        {
          "east": 372,
          "name": "Bronx",
          "west": 264
        },
        {
          "east": 519,
          "name": "Queens",
          "west": 373
        }
      ]
    },
    {
      "row": 329,
      "segments": [
        {
          "east": 260,
          "name": "Manhattan",
          "west": 251
        },
        {
          "east": 372,
          "name": "Bronx",
          "west": 264
        },
        {
          "east": 519,
          "name": "Queens",
          "west": 373
        }
      ]
    },
    {
      "row": 330,
      "segments": [
        {
          "east": 258,
          "name": "Manhattan",
          "west": 251
        },
        {
          "east": 373,
          "name": "Bronx",
          "west": 262
        },
        {
          "east": 519,
          "name": "Queens",
          "west": 374
        }
      ]
    },
    {
      "row": 331,
      "segments": [
        {
          "east": 259,
          "name": "Manhattan",
          "west": 251
        },
        {
          "east": 373,
          "name": "Bronx",
          "west": 263
        },
        {
          "east": 519,
          "name": "Queens",
          "west": 374
        }
      ]
    },
    {
      "row": 332,
      "segments": [
        {
          "east": 259,
          "name": "Manhattan",
          "west": 252
        },
        {
          "east": 373,
          "name": "Bronx",
          "west": 263
        },
        {
          "east": 519,
          "name": "Queens",
          "west": 374
        }
      ]
    },
    {
      "row": 333,
      "segments": [
        {
          "east": 259,
          "name": "Manhattan",
          "west": 252
        },
        {
          "east": 374,
          "name": "Bronx",
          "west": 263
        },
        {
          "east": 519,
          "name": "Queens",
          "west": 375
        }
      ]
    },
    {
      "row": 334,
      "segments": [
        {
          "east": 260,
          "name": "Manhattan",
          "west": 251
        },
        {
          "east": 374,
          "name": "Bronx",
          "west": 264
        },
        {
          "east": 519,
          "name": "Queens",
          "west": 375
        }
      ]
    },
    {
      "row": 335,
      "segments": [
        {
          "east": 258,
          "name": "Manhattan",
          "west": 252
        },
        {
          "east": 375,
          "name": "Bronx",
          "west": 262
        },
        {
          "east": 519,
          "name": "Queens",
          "west": 376
        }
      ]
    },
    {
      "row": 336,
      "segments": [
        {
          "east": 260,
          "name": "Manhattan",
          "west": 251
        },
        {
          "east": 375,
          "name": "Bronx",
          "west": 264
        },
        {
          "east": 519,
          "name": "Queens",
          "west": 376
        }
      ]
    },
    {
      "row": 337,
      "segments": [
        {
          "east": 259,
          "name": "Manhattan",
          "west": 252
        },
        {
          "east": 375,
          "name": "Bronx",
          "west": 263
        },
        {
          "east": 519,
          "name": "Queens",
          "west": 376
        }
      ]
    },
    {
      "row": 338,
      "segments": [
        {
          "east": 259,
          "name": "Manhattan",
          "west": 252
        },
        {
          "east": 376,
          "name": "Bronx",
          "west": 263
        },
        {
          "east": 519,
          "name": "Queens",
          "west": 377
        }
      ]
    },
    {
      "row": 339,
      "segments": [
        {
          "east": 260,
          "name": "Manhattan",
